asambleista,curul,voto
UMAJINGA GUAMAN CESAR,92,NO
AUQUILLA ORTEGA RAUL VICENTE,101,NO
CHICAIZA TOAPANTA WILSON ALFONSO,102,NO
DONOSO CHIRIBOGA PATRICIO,103,NO
MONCAYO CEVALLOS JOSE RICARDO,104,NO
SOLORZANO SARRIA CESAR FAUSTO,114,NO
MONTAÑO VALENCIA MAE,115,NO
MORETA PANCHEZ MIGUEL ANGEL,116,NO
PAEZ BENALCAZAR ANDRES TARQUINO,117,NO
SALGADO RIVADENEIRA DIEGO,118,NO
CHICA ARTEAGA GUNTARD PAVEL,119,NO
AGUILAR TORRES MANUEL RAMIRO,74,ABSTENCION
FIERRO OVIEDO PACO,89,ABSTENCION
TIBAN GUALA LOURDES LICENIA,93,ABSTENCION
ALBAN GALLO MARINA ELIZABETH,100,ABSTENCION
MOREIRA MACIAS GRACE HOLANDA,105,ABSTENCION
