asambleista,curul,voto
RIVERA LOPEZ JOSE GABRIEL,70,SI
ROBLES ANDRADE DENISSE PRISCILA,72,SI
SANCHEZ MIÑO ALEXIS REYNALDO,73,SI
AGUILAR TORRES MANUEL RAMIRO,74,SI
CASTILLO VIVANCO JOSE BOLIVAR,75,SI
YANDUN POZO CASTULO RENE,82,SI
ACACHO GONZALEZ PEPE LUIS,83,SI
SERRANO REYES NELSON ALCIDES,86,SI
SOLANO MORENO ALEX FABIAN,87,SI
FIERRO OVIEDO PACO,89,SI
UMAGINGA GUAMAN CESAR,92,SI
TERAN SARZOSA SEGUNDO FAUSTO,94,SI
VALLE PINARGOTE BAIRON LEONARDO,96,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
VELA CHERONI MARIA SOLEDAD,106,SI
ARGUELLO TROYA BLANCA AZUCENA,107,SI
VELASCO ENRIQUEZ CARLOS ALBERTO,108,SI
VELIZ BRIONES JOSE FELIX,109,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
POSSO SALGADO LUIS ANTONIO,113,SI
SOLORZANO SARRIA CESAR FAUSTO,114,SI
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,SI
VINTIMILLA JARRIN DIEGO ARMANDO,122,SI
ZAMBRANO ARTEAGA JOSE RICARDO,124,SI
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,126,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,SI
SERRANO SEGURA GRACE MARISOL,128,SI
MERA RODRIGUEZ MARIA PAULINA,130,SI
CUCALON CAMACHO HENRY EDUARDO,131,SI
REYES HIDALGO CRISTINA EUGENIA,132,SI
TACLE GALARRAGA MOISES FERNANDO,133,SI
ROMERO LOAYZA FRANCO SEGUNDO,134,SI
KRONFLE GOMEZ MARIA CRISTINA,137,SI
BUSTOS CHILIQUINGA ARCADIO,80,ABSTENCION
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,ABSTENCION
ORELLANA MARQUINEZ MAGALI MARGOT,91,ABSTENCION
TIBAN GUALA LOURDES LICENIA,93,ABSTENCION
AUQUILLA ORTEGA RAUL VICENTE,101,ABSTENCION
CHICAIZA TOAPANTA WILSON ALFONSO,102,ABSTENCION
DONOSO CHIRIBOGA PATRICIO,103,ABSTENCION
CORRAL DAVALOS PATRICIO,104,ABSTENCION
MONTAÑO VALENCIA MAE,115,ABSTENCION
MORETA PANCHEZ MIGUEL ANGEL,116,ABSTENCION
SALGADO RIVADENEIRA DIEGO,118,ABSTENCION
MEDINA TAMBACO EMILY JESUS,119,ABSTENCION
TORRES TORRES LUIS FERNANDO,120,ABSTENCION
TERAN SALCEDO JONNY ENRIQUE,135,ABSTENCION
