asambleista,curul,voto
RODRÍGUEZ ZAMBRANO DIANE MARIE,65,SI
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
VITERI GUALINGA CARLOS ELOY,67,SI
YAR ARAUJO JUAN CARLOS,68,SI
YUNDA MACHADO JORGE HOMERO,69,SI
ZAMBRANO ARTEAGA JOSE RICARDO,70,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,76,SI
AZUERO RODAS ELISEO ALEXIS,77,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
ZAMBRANO VALLE EDUARDO MAURICIO,94,SI
FLORES VÁSQUEZ FERNANDO PATRICIO,102,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
MACÍAS ORTEGA WENDY ELENA MARISOL,106,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
OLIVO PALLO JAIME FERNANDO,109,SI
TORRES TORRES LUIS FERNANDO,113,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
BOHÓRQUEZ PANTOJA VALERIA DEL CARMEN,126,SI
CRUZ VACA JEANNINE DEL CISNE,92,NO
GALARZA AÑAZCO ANA MERCEDES,103,NO
ASÁN WONSANG JOSÉ FRANCISCO,72,ABSTENCION
MALDONADO JARAMILLO MARÍA ISABEL,73,ABSTENCION
BERNAL BERNAL ESTEBAN REMIGIO,74,ABSTENCION
BURBANO MONTENEGRO FÉLIX FERNANDO,75,ABSTENCION
CUCALÓN CAMACHO HENRY EDUARDO,78,ABSTENCION
SERRANO VITERI MERCEDES MARITZA,79,ABSTENCION
CALLEJAS BARONA FERNANDO,80,ABSTENCION
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,ABSTENCION
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,ABSTENCION
CARRIÓN MORENO CÉSAR ATAULFO,83,ABSTENCION
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,ABSTENCION
HENRÍQUEZ JAIME PATRICIA IVONNE,87,ABSTENCION
JARAMILLO ZURITA PAOLA MICHAEL,88,ABSTENCION
CASTANIER JARAMILLO XAVIER HOMERO,89,ABSTENCION
CELI SANTOS GUILLERMO ALEJANDRO,90,ABSTENCION
CRUZ PROAÑO LUDOVICO ISRAEL,91,ABSTENCION
CUESTA ORELLANA MARÍA DE LOURDES,93,ABSTENCION
CADENA HUERTAS FRANCISCO JAVIER,95,ABSTENCION
MONTAÑO GUISAMANO MAYRA MIGDONIA,97,ABSTENCION
,98,ABSTENCION
REYES HIDALGO CRISTINA EUGENIA,99,ABSTENCION
CURICHUMBI YUPANQUI PEDRO,100,ABSTENCION
DONOSO CHIRIBOGA PATRICIO,101,ABSTENCION
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,ABSTENCION
ROHON HERVAS CÉSAR EDUARDO,110,ABSTENCION
TAIANO BASANTE VICENTE GIOVANNY,111,ABSTENCION
TERÁN SALCEDO RAMÓN FORTUNATO,112,ABSTENCION
LARREÁTEGUI FABARA MARÍA GABRIELA,114,ABSTENCION
CARBO AGUIRRE JONATHAN ALEXI,115,ABSTENCION
MINCHALA MURILLO RÓMULO MARCELO,116,ABSTENCION
MONTAÑO VALENCIA MAE,117,ABSTENCION
MORENO GUERRERO HENRY FREDY,118,ABSTENCION
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,ABSTENCION
PACHALA POMA LUIS ALBERTO,120,ABSTENCION
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,ABSTENCION
CUESTA CONCARI MARÍA MERCEDES,122,ABSTENCION
UGARTE GUZMÁN BLANCA ROSANA,127,ABSTENCION
VINTIMILLA MOSCOSO PAOLA,128,ABSTENCION
ZAMBRANO ORTIZ MARÍA ROBERTA,129,ABSTENCION
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,ABSTENCION
PAREDES TORRES WASHINGTON ARTURO,131,ABSTENCION
ROMERO LOAYZA FRANCO SEGUNDO,132,ABSTENCION
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,ABSTENCION
SUQUILANDA VALDIVIESO BYRON VINICIO,134,ABSTENCION
VERA MENDOZA TANLLY JANELA,135,ABSTENCION
VILLAMAR JÁCOME PEDRO FABRICIO,136,ABSTENCION
YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,137,ABSTENCION
