asambleista,curul,voto
CUESTA ORELLANA MARÍA DE LOURDES,93,NO
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,NO
MORENO GUERRERO HENRY FREDY,118,NO
AZUERO RODAS ELISEO ALEXIS,77,BLANCO
JÁTIVA MARTÍNEZ BLANCA RUTH,86,BLANCO
GENDE CALAZACÓN ANGEL MESÍAS,104,BLANCO
CANDELL SOTO JAIME ENRIQUE JIMMY,107,BLANCO
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,BLANCO
PUANCHIR PAYASHÑA TITO PEDRO,124,BLANCO
PESANTEZ SALTO DIANA ELIZABETH,71,ABSTENCION
AUQUILLA ORTEGA RAÚL VICENTE,73,ABSTENCION
ASTUDILLO LOOR LINA GLORIA,74,ABSTENCION
BURBANO MONTENEGRO FÉLIX FERNANDO,75,ABSTENCION
CUCALÓN CAMACHO HENRY EDUARDO,78,ABSTENCION
SERRANO VITERI MERCEDES MARITZA,79,ABSTENCION
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,ABSTENCION
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,ABSTENCION
CARRIÓN MORENO CÉSAR ATAULFO,83,ABSTENCION
UGARTE HENRÍQUEZ JOSÉ FERNANDO,87,ABSTENCION
KRONFLE KOZHAYA HENRY FABIÁN,88,ABSTENCION
CASTANIER JARAMILLO XAVIER HOMERO,89,ABSTENCION
CELI SANTOS GUILLERMO ALEJANDRO,90,ABSTENCION
CADENA HUERTAS FRANCISCO JAVIER,95,ABSTENCION
MONTAÑO GUISAMANO MAYRA MIGDONIA,97,ABSTENCION
MUENTES ALVARADO PABLO ANDRES,98,ABSTENCION
REYES HIDALGO CRISTINA EUGENIA,99,ABSTENCION
CURICHUMBI YUPANQUI PEDRO,100,ABSTENCION
DONOSO CHIRIBOGA PATRICIO,101,ABSTENCION
FLORES VÁSQUEZ FERNANDO PATRICIO,102,ABSTENCION
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,ABSTENCION
OLIVO PALLO JAIME FERNANDO,109,ABSTENCION
ROHON HERVAS CÉSAR EDUARDO,110,ABSTENCION
GARCÍA ESPINEL KERLY BEATRIZ,112,ABSTENCION
TORRES TORRES LUIS FERNANDO,113,ABSTENCION
LARREÁTEGUI FABARA MARÍA GABRIELA,114,ABSTENCION
CARBO AGUIRRE JONATHAN ALEXI,115,ABSTENCION
MINCHALA MURILLO RÓMULO MARCELO,116,ABSTENCION
MONTAÑO VALENCIA MAE,117,ABSTENCION
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,ABSTENCION
PACHALA POMA LUIS ALBERTO,120,ABSTENCION
BOHÓRQUEZ PANTOJA VALERIA DEL CARMEN,126,ABSTENCION
UGARTE GUZMÁN BLANCA ROSANA,127,ABSTENCION
VINTIMILLA MOSCOSO PAOLA,128,ABSTENCION
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,ABSTENCION
PAREDES TORRES WASHINGTON ARTURO,131,ABSTENCION
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,ABSTENCION
VERA MENDOZA TANLLY JANELA,135,ABSTENCION
YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,137,ABSTENCION
