asambleista,curul,voto
TACLE GARCÍA SAMIA,111,SI
TERÁN SALCEDO RAMÓN FORTUNATO,112,SI
TORRES TORRES LUIS FERNANDO,113,SI
LARREÁTEGUI FABARA MARÍA GABRIELA,114,SI
MENDOZA PALMA JOFFRE PATRICIO,115,SI
MINCHALA MURILLO RÓMULO MARCELO,116,SI
LOPEZ ANDRADE JOSE PATRICIO,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
PACHALA POMA LUIS ALBERTO,120,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
SOLORZANO SARRIA CESAR FAUSTO,126,SI
UGARTE GUZMÁN BLANCA ROSANA,127,SI
VINTIMILLA MOSCOSO PAOLA,128,SI
ZAMBRANO ORTIZ MARÍA ROBERTA,129,SI
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,SI
SUQUILANDA VALDIVIESO BYRON VINICIO,134,SI
VERA MENDOZA TANLLY JANELA,135,SI
VILLAMAR JÁCOME PEDRO FABRICIO,136,SI
YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,137,SI
TORRES CASTILLO JACKSON GUILLERMO,4,NO
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,NO
CALLE VERZOZI HERMUY,15,NO
CÁRDENAS ESPINOZA JUAN JORGE,17,NO
CHALÁ CRUZ JOSÉ FRANKLIN,22,NO
DURÁN AGUILAR LILIANA ELIZABETH,28,NO
ESPÍN REYES EUGENIA SOFÍA,29,NO
CABEZAS CASTILLO JANETH PAOLA,30,NO
GARCÍA POZO DIEGO OSWALDO,33,NO
HOLGUÍN NARANJO MARCELA PRISCILA,37,NO
LLORET VALDIVIESO JUAN CRISTÓBAL,39,NO
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,NO
NARANJO ALVARADO PRISCILA AMAPOLA,44,NO
PROAÑO CIFUENTES ROBERTH MAURICIO,51,NO
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,NO
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,NO
SAMANIEGO MAIGUA FRANKLIN OMAR,58,NO
ALEMÁN MARMOL MÓNICA ROCÍO,60,NO
SOLIZ CARRIÓN DORIS JOSEFINA,61,NO
VALLE PINARGOTE BAIRON LEONARDO,62,NO
VERA FLORES WENDY VANESSA,64,NO
VILLALVA MIRANDA LIRA DE LA PAZ,66,NO
ZAMBRANO VALLE EDUARDO MAURICIO,94,NO
CUESTA RÍOS LIUBA ELISA,25,ABSTENCION
QUIJIJE DELGADO LUIS RAFAEL,52,ABSTENCION
