asambleista,curul,voto
CHICAIZA TOAPANTA WILSON ALFONSO,102,NO
DONOSO CHIRIBOGA PATRICIO,103,NO
MONCAYO CEVALLOS JOSE RICARDO,104,NO
SOLORZANO SARRIA CESAR FAUSTO,114,NO
MONTAÑO VALENCIA MAE,115,NO
MORETA PANCHEZ MIGUEL ANGEL,116,NO
PAEZ BENALCAZAR ANDRES TARQUINO,117,NO
SALGADO RIVADENEIRA DIEGO,118,NO
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,BLANCO
GUALAN JAPA MILTON RODRIGO,90,ABSTENCION
TIBAN GUALA LOURDES LICENIA,93,ABSTENCION
AUQUILLA ORTEGA RAUL VICENTE,101,ABSTENCION
MOREIRA MACIAS GRACE HOLANDA,105,ABSTENCION
POSSO SALGADO LUIS ANTONIO,113,ABSTENCION
TORRES TORRES LUIS FERNANDO,120,ABSTENCION
VINTIMILLA JARRIN DIEGO ARMANDO,122,ABSTENCION
TAPIA LOMBEYDA LUIS FERNANDO,130,ABSTENCION
CUCALON CAMACHO HENRY EDUARDO,131,ABSTENCION
REYES HIDALGO CRISTINA EUGENIA,132,ABSTENCION
TACLE GALARRAGA MOISES FERNANDO,133,ABSTENCION
ROMERO LOAYZA FRANCO SEGUNDO,134,ABSTENCION
TERAN SALCEDO RAMON FORTUNATO,135,ABSTENCION
