asambleista,curul,voto
MONTAÑO VALENCIA MAE,115,ABSTENCION
SIVINTA TAIPE WALTHER OSWALDO,116,ABSTENCION
LLANES SUAREZ HENRY MANUEL,117,ABSTENCION
SALGADO RIVADENEIRA DIEGO,118,ABSTENCION
TORRES TORRES LUIS FERNANDO,120,ABSTENCION
URIBE LOPEZ FANNY ESTHER,129,ABSTENCION
TAPIA LOMBEYDA LUIS FERNANDO,130,ABSTENCION
REYES HIDALGO CRISTINA EUGENIA,132,ABSTENCION
TACLE GALARRAGA MOISES FERNANDO,133,ABSTENCION
ROMERO LOAYZA FRANCO SEGUNDO,134,ABSTENCION
YELA BURGOS DAYSE INES,135,ABSTENCION
SERRANO VALLADARES SAADIN ALFREDO,136,ABSTENCION
KRONFLE GOMEZ MARIA CRISTINA,137,ABSTENCION
