asambleista,curul,voto
GONZALEZ SERRANO MIRYAM CATARINA,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
BOMBON LOPEZ BLANCA CECILIA,42,SI
GUEVARA VILLACRES VERONICA MARGARITA,44,SI
GUZMAN OCHOA LILIANA MAURA,45,SI
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
ISSA WAGNER NICOLAS JOSE,48,SI
JEREZ PILLA BETTY MARICELA,49,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
BUENDIA HERDOIZA MARIA SOLEDAD,52,SI
LEDESMA ZAMORA OSCAR ALFONSO,54,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MELO GARZON ESTEBAN ANDRES,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
CAZA TIPANTA HUGO RENE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
PEÑA CARRASCO DIANA LUCIA,64,SI
PEÑA PACHECO XIMENA DEL ROCIO,65,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
CAMPOVERDE CALVA SEGUNDO MODESTO,67,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARES GUAILLAS MARIA SEBASTIANA,69,SI
RIVERA LOPEZ JOSE GABRIEL,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
REINOSO LESCANO MARIA ELIZABETH,73,SI
ARIAS FERNANDEZ VERONICA ELIZABETH,75,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,78,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
SERRANO REYES NELSON ALCIDES,86,SI
SOLANO MORENO ALEX FABIAN,87,SI
TERAN SARZOSA SEGUNDO FAUSTO,94,SI
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,SI
VALLE PINARGOTE BAIRON LEONARDO,96,SI
VASCONEZ ARTEAGA ANNY MARLLELY,97,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
VELA CHERONI MARIA SOLEDAD,106,SI
ARGUELLO TROYA BLANCA AZUCENA,107,SI
VELASCO ENRIQUEZ CARLOS ALBERTO,108,SI
VELEZ MARLENE MARGARITA,109,SI
VERDUGA CEDEÑO MARY,110,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,SI
VINTIMILLA JARRIN DIEGO ARMANDO,122,SI
COELLO JARAMILLO DIANA ANGELINA,123,SI
MERA RIVADENEIRA MARIA CECILIA,124,SI
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,126,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,SI
SERRANO SEGURA GRACE MARISOL,128,SI
AGUILAR TORRES MANUEL RAMIRO,74,NO
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,NO
CASTRO AJILA GLADYS LUCIA,80,NO
YANDUN POZO CASTULO RENE,82,NO
ACACHO GONZALEZ PEPE LUIS,83,NO
DIAZ COKA MARIA GABRIELA,88,NO
FIERRO OVIEDO PACO,89,NO
GUALAN JAPA MILTON RODRIGO,90,NO
ORELLANA MARQUINEZ MAGALI MARGOT,91,NO
UMAJINGA GUAMAN CESAR,92,NO
TIBAN GUALA LOURDES LICENIA,93,NO
GUTIERREZ BORBUA FAUSTO GILMAR,100,NO
AUQUILLA ORTEGA RAUL VICENTE,101,NO
CHICAIZA TOAPANTA WILSON ALFONSO,102,NO
MONCAYO CEVALLOS JOSE RICARDO,104,NO
MOREIRA MACIAS GRACE HOLANDA,105,NO
ANDINO ROBALINO ANGELICA MARIA,112,NO
SOLORZANO SARRIA CESAR FAUSTO,114,NO
MONTAÑO VALENCIA MAE,115,NO
MORETA PANCHEZ MIGUEL ANGEL,116,NO
PAEZ BENALCAZAR ANDRES TARQUINO,117,NO
CHICA ARTEAGA GUNTARD PAVEL,119,NO
TORRES TORRES LUIS FERNANDO,120,NO
URIBE LOPEZ FANNY ESTHER,129,NO
TAPIA LOMBEYDA LUIS FERNANDO,130,NO
CUCALON CAMACHO HENRY EDUARDO,131,NO
REYES HIDALGO CRISTINA EUGENIA,132,NO
TACLE GALARRAGA MOISES FERNANDO,133,NO
ROMERO LOAYZA FRANCO SEGUNDO,134,NO
TERAN SALCEDO RAMON FORTUNATO,135,NO
OÑATE LOMBEIBA WIMPER BOLIVAR,136,NO
KRONFLE GOMEZ MARIA CRISTINA,137,NO
