asambleista,curul,voto
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
MORENO GUERRERO HENRY FREDY,118,NO
CUESTA CONCARI MARÍA MERCEDES,122,NO
AUQUILLA ORTEGA RAÚL VICENTE,73,ABSTENCION
BERNAL BERNAL ESTEBAN REMIGIO,74,ABSTENCION
CALLEJAS BARONA FERNANDO,80,ABSTENCION
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,ABSTENCION
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,ABSTENCION
CARRIÓN MORENO CÉSAR ATAULFO,83,ABSTENCION
CASTANIER JARAMILLO XAVIER HOMERO,89,ABSTENCION
ZÁRATE CASTRO JORGE EDUARDO,92,ABSTENCION
CURICHUMBI YUPANQUI PEDRO,100,ABSTENCION
DONOSO CHIRIBOGA PATRICIO,101,ABSTENCION
FLORES VÁSQUEZ FERNANDO PATRICIO,102,ABSTENCION
GALARZA AÑAZCO ANA MERCEDES,103,ABSTENCION
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,ABSTENCION
MINCHALA MURILLO RÓMULO MARCELO,116,ABSTENCION
MONTAÑO VALENCIA MAE,117,ABSTENCION
PACHALA POMA LUIS ALBERTO,120,ABSTENCION
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,ABSTENCION
SUQUILANDA VALDIVIESO BYRON VINICIO,134,ABSTENCION
VERA MENDOZA TANLLY JANELA,135,ABSTENCION
VILLAMAR JÁCOME PEDRO FABRICIO,136,ABSTENCION
YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,137,ABSTENCION
