voto,curul,asambleista
SI,19,CASANOVA CEPEDA XAVIER IVAN
SI,20,TOALOMBO CHIMBORAZO JOSE SEGUNDO
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,GALVAN GRACIA MARIA ESPERANZA
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GRANDA NIXON ARLIG
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,GUDIÑO MENA ZOBEIDA GUISELA
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,47,HURTADO ANGULO IVAN JACINTO
SI,48,ALMAN COROZO MARIA DEL CARMEN
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,SILVA MALDONADO SOFIA IRENE
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,53,LARRIVA ALVARADO OSCAR OSWALDO
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,57,MOROCHO VELAÑA NANCY BEATRIZ
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,PABON CARANQUI PAOLA VERENICE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,70,RIVERA LOPEZ JOSE GABRIEL
SI,71,BARAHONA REVELO ANITA PATRICIA
SI,72,ROBLES ANDRADE DENISSE PRISCILA
SI,73,SANCHEZ MIÑO ALEXIS REYNALDO
SI,75,CASTILLO VIVANCO JOSE BOLIVAR
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
SI,81,CISNEROS SORIA OSWALDO DANIEL
SI,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
SI,85,SANMIGUEL PALACIOS GINA ZITA
SI,86,SERRRANO REYES NELSON ALCIDES
SI,87,SOLANO MORENO ALEX FABIAN
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,95,IÑIGUEZ APOLO LENIN MAURICIO
SI,96,MEJIA PLUAS NILDA CECIBEL
SI,98,VELA CAIZAPANTA ANGEL RAMIRO
SI,99,PACHECO ORDOÑEZ BAYRON EDUARDO
SI,106,VELA CHERONI MARIA SOLEDAD
SI,107,ARGUELLO TROYA BLANCA AZUCENA
SI,108,VELASCO ENRIQUEZ CARLOS ALBERTO
SI,109,VELEZ MARLENE MARGARITA
SI,110,VERDUGA CEDEÑO MARY
SI,111,VICUÑA MUÑOZ MARIA ALEJANDRA
SI,113,POSSO SALGADO LUIS ANTONIO
SI,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
SI,122,VINTIMILLA JARRIN DIEGO ARMANDO
SI,123,VITERI GUALINGA CARLOS ELOY
SI,124,ZAMBRANO ARTEAGA JOSE RICARDO
SI,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,128,ZAPATA MANTILLA JOSE LEONIDAS
SI,129,URIBE LOPEZ FANNY ESTHER
SI,131,CUCALON CAMACHO HENRY EDUARDO
SI,132,REYES HIDALGO CRISTINA EUGENIA
