A1,A2,voto,valor
ABAD VELEZ RAUL,PAEZ BENALCAZAR ANDRES TARQUINO,SI,2
ABAD VELEZ RAUL,SALGADO RIVADENEIRA DIEGO,SI,2
ABAD VELEZ RAUL,MEDINA TAMBACO EMILY JESUS,SI,2
ABAD VELEZ RAUL,TORRES TORRES LUIS FERNANDO,SI,1
ABAD VELEZ RAUL,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,2
ABAD VELEZ RAUL,VINTIMILLA JARRIN DIEGO ARMANDO,SI,2
ABAD VELEZ RAUL,VITERI GUALINGA CARLOS ELOY,SI,2
ABAD VELEZ RAUL,ZAMBRANO ARTEAGA JOSE RICARDO,SI,2
ABAD VELEZ RAUL,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,2
ABAD VELEZ RAUL,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,2
ABAD VELEZ RAUL,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,2
ABAD VELEZ RAUL,ZAPATA MANTILLA JOSE LEONIDAS,SI,2
ABAD VELEZ RAUL,URIBE LOPEZ FANNY ESTHER,SI,2
ABAD VELEZ RAUL,TAPIA LOMBEYDA LUIS FERNANDO,SI,2
ABAD VELEZ RAUL,REYES HIDALGO CRISTINA EUGENIA,SI,2
ABAD VELEZ RAUL,TACLE GALARRAGA MOISES FERNANDO,SI,2
ABAD VELEZ RAUL,ROMERO LOAYZA FRANCO SEGUNDO,SI,2
ABAD VELEZ RAUL,TERAN SALCEDO RAMON FORTUNATO,SI,2
ABAD VELEZ RAUL,VITERI JIMENEZ CYNTHIA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,AGUILAR PLACIDO ARMANDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,HAGO CELI FRANCISCO WAIKING,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,AGUIRRE HIDALGO DORA ANDELA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ALBAN TORRES MARIANA DEL ROCIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MUÑOZ VICUÑA MARIANGEL,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ANDINO REINOSO MAURO EDMUNDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ARIAS RAMIREZ ALBERTO JESUS,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VILLAMAR CASAL JOSE LEONIDAS,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,BENAVIDES ZAMBRANO ZOILA TERESA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,BERGMANN REYNA CARLOS ALBERTO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,BORJA PEREZ GALO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,BUSTAMANTE PONCE FERNANDO XAVIER,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CALDERON SALTOS RICHARD OSWALDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CALLE ANDRADE MARIA AUGUSTA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CARRILLO BETTY,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CARRION MARIA JOSE,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CARVAJAL AGUIRRE MIGUEL ANGEL,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CHAVEZ CANALES HOLGER EZEQUIEL,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CHICA AREVALO VINICIO VETHOWEN,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CORDOVA ENCALADA EDGAR EDUARDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CUESTA RIOS LIUBA ELISA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,DELGADO CHALA AGUSTIN JAVIER,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,FAJARDO MOSQUERA LETTY VANESSA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,GAGLIARDO LOOR GASTON,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,DE LA TORRE RAMIREZ PABLO ANTONIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,GARZON RICAURTE WILLIAM ANTONIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,GODOY ANDRADE GINA JAKELINE,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,GUAMAN CASTRO ALEX FRANCISCO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,GUAMANGATE ANTE LUIS GILBERTO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,GUDIÑO MENA ZOBEIDA GUISELA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MOSQUERA YANEZ ISABEL PIEDAD,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,JEREZ PILLA BETTY MARICELA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ORTIZ GASPAR ESTHER FLAVIA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,BUENDIA HERDOIZA MARIA SOLEDAD,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,LEDESMA ZAMORA OSCAR ALFONSO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,LOOR CEVALLOS JORGE SEBASTIAN,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,TOBAR NUÑEZ RAUL IGNACIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CABRERA FAJARDO SEGUNDO CESAR,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,OCLES PADILLA ALEXANDRA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CAZA TIPANTA HUGO RENE,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,PEÑA CARRASCO DIANA LUCIA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,PEÑA PACHECO XIMENA DEL ROCIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,PONCE LEON XIMENA MERCEDES,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,FARFAN APONTE RICHARD WILSON,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,RIVERA LOPEZ JOSE GABRIEL,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,RIVERO DOGUER ANGEL ARMANDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,REINOSO LESCANO MARIA ELIZABETH,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,AGUILAR TORRES MANUEL RAMIRO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ARIAS FERNANDEZ VERONICA ELIZABETH,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,RODRIGUEZ DELGADO MARIA VERONICA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,BUSTOS CHILIQUINGA ARCADIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MATIAS APOLINARIO RITA AZUCENA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,YANDUN POZO CASTULO RENE,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MOYA DUQUE HERMAN ANIBAL,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ALEMAN MARMOL MONICA ROCIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,DAHIK ASTUDILLO REYTA GIOMAR,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,DIAZ COKA MARIA GABRIELA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,FIERRO OVIEDO PACO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,GUALAN JAPA MILTON RODRIGO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ORELLANA MARQUINEZ MAGALI MARGOT,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,UMAJINGA GUAMAN CESAR,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,TIBAN GUALA LOURDES LICENIA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,TERAN SARZOSA SEGUNDO FAUSTO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MEJIA PLUAS NILDA CECIBEL,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VASCONEZ ARTEAGA ANNY MARLLELY,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VELA CAIZAPANTA ANGEL RAMIRO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,GUTIERREZ BORBUA FAUSTO GILMAR,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,AUQUILLA ORTEGA RAUL VICENTE,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CHICAIZA TOAPANTA WILSON ALFONSO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,DONOSO CHIRIBOGA PATRICIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MONCAYO CEVALLOS JOSE RICARDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,AGUIRRE RODRIGUEZ FRANCISCO XAVIER,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VELA CHERONI MARIA SOLEDAD,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ARGUELLO TROYA BLANCA AZUCENA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VELIZ BRIONES JOSE FELIX,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VERDUGA CEDEÑO MARY,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,POSSO SALGADO LUIS ANTONIO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,SOLORZANO SARRIA CESAR FAUSTO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MONTAÑO VALENCIA MAE,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MORETA PANCHEZ MIGUEL ANGEL,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,PAEZ BENALCAZAR ANDRES TARQUINO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,SALGADO RIVADENEIRA DIEGO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MEDINA TAMBACO EMILY JESUS,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,TORRES TORRES LUIS FERNANDO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VINTIMILLA JARRIN DIEGO ARMANDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VITERI GUALINGA CARLOS ELOY,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ZAMBRANO ARTEAGA JOSE RICARDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ZAPATA MANTILLA JOSE LEONIDAS,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,URIBE LOPEZ FANNY ESTHER,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,TAPIA LOMBEYDA LUIS FERNANDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,REYES HIDALGO CRISTINA EUGENIA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,TACLE GALARRAGA MOISES FERNANDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,ROMERO LOAYZA FRANCO SEGUNDO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,TERAN SALCEDO RAMON FORTUNATO,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,VITERI JIMENEZ CYNTHIA,SI,2
AGUILAR PLACIDO ARMANDO,HAGO CELI FRANCISCO WAIKING,SI,2
AGUILAR PLACIDO ARMANDO,AGUIRRE HIDALGO DORA ANDELA,SI,2
AGUILAR PLACIDO ARMANDO,ALBAN TORRES MARIANA DEL ROCIO,SI,2
AGUILAR PLACIDO ARMANDO,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI,2
AGUILAR PLACIDO ARMANDO,MUÑOZ VICUÑA MARIANGEL,SI,2
AGUILAR PLACIDO ARMANDO,ANDINO REINOSO MAURO EDMUNDO,SI,2
AGUILAR PLACIDO ARMANDO,ARIAS RAMIREZ ALBERTO JESUS,SI,2
AGUILAR PLACIDO ARMANDO,VILLAMAR CASAL JOSE LEONIDAS,SI,2
AGUILAR PLACIDO ARMANDO,BENAVIDES ZAMBRANO ZOILA TERESA,SI,2
AGUILAR PLACIDO ARMANDO,BERGMANN REYNA CARLOS ALBERTO,SI,2
AGUILAR PLACIDO ARMANDO,BORJA PEREZ GALO,SI,2
AGUILAR PLACIDO ARMANDO,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,2
AGUILAR PLACIDO ARMANDO,BUSTAMANTE PONCE FERNANDO XAVIER,SI,2
AGUILAR PLACIDO ARMANDO,CALDERON SALTOS RICHARD OSWALDO,SI,2
AGUILAR PLACIDO ARMANDO,CALLE ANDRADE MARIA AUGUSTA,SI,2
AGUILAR PLACIDO ARMANDO,CARRILLO BETTY,SI,2
AGUILAR PLACIDO ARMANDO,CARRION MARIA JOSE,SI,2
AGUILAR PLACIDO ARMANDO,CARVAJAL AGUIRRE MIGUEL ANGEL,SI,2
AGUILAR PLACIDO ARMANDO,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,2
AGUILAR PLACIDO ARMANDO,CHAVEZ CANALES HOLGER EZEQUIEL,SI,2
AGUILAR PLACIDO ARMANDO,CHICA AREVALO VINICIO VETHOWEN,SI,2
AGUILAR PLACIDO ARMANDO,CORDOVA ENCALADA EDGAR EDUARDO,SI,2
AGUILAR PLACIDO ARMANDO,CUESTA RIOS LIUBA ELISA,SI,2
AGUILAR PLACIDO ARMANDO,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,2
AGUILAR PLACIDO ARMANDO,DELGADO CHALA AGUSTIN JAVIER,SI,2
AGUILAR PLACIDO ARMANDO,FAJARDO MOSQUERA LETTY VANESSA,SI,2
AGUILAR PLACIDO ARMANDO,GAGLIARDO LOOR GASTON,SI,2
AGUILAR PLACIDO ARMANDO,DE LA TORRE RAMIREZ PABLO ANTONIO,SI,2
AGUILAR PLACIDO ARMANDO,GARZON RICAURTE WILLIAM ANTONIO,SI,2
AGUILAR PLACIDO ARMANDO,GODOY ANDRADE GINA JAKELINE,SI,2
AGUILAR PLACIDO ARMANDO,GUAMAN CASTRO ALEX FRANCISCO,SI,2
AGUILAR PLACIDO ARMANDO,GUAMANGATE ANTE LUIS GILBERTO,SI,2
AGUILAR PLACIDO ARMANDO,GUDIÑO MENA ZOBEIDA GUISELA,SI,2
AGUILAR PLACIDO ARMANDO,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,2
AGUILAR PLACIDO ARMANDO,MOSQUERA YANEZ ISABEL PIEDAD,SI,2
AGUILAR PLACIDO ARMANDO,JEREZ PILLA BETTY MARICELA,SI,2
AGUILAR PLACIDO ARMANDO,ORTIZ GASPAR ESTHER FLAVIA,SI,2
AGUILAR PLACIDO ARMANDO,BUENDIA HERDOIZA MARIA SOLEDAD,SI,2
AGUILAR PLACIDO ARMANDO,LEDESMA ZAMORA OSCAR ALFONSO,SI,2
AGUILAR PLACIDO ARMANDO,LOOR CEVALLOS JORGE SEBASTIAN,SI,2
AGUILAR PLACIDO ARMANDO,TOBAR NUÑEZ RAUL IGNACIO,SI,2
AGUILAR PLACIDO ARMANDO,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,2
AGUILAR PLACIDO ARMANDO,CABRERA FAJARDO SEGUNDO CESAR,SI,2
AGUILAR PLACIDO ARMANDO,OCLES PADILLA ALEXANDRA,SI,2
AGUILAR PLACIDO ARMANDO,CAZA TIPANTA HUGO RENE,SI,2
AGUILAR PLACIDO ARMANDO,PEÑA CARRASCO DIANA LUCIA,SI,2
AGUILAR PLACIDO ARMANDO,PEÑA PACHECO XIMENA DEL ROCIO,SI,2
AGUILAR PLACIDO ARMANDO,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,2
AGUILAR PLACIDO ARMANDO,PONCE LEON XIMENA MERCEDES,SI,2
AGUILAR PLACIDO ARMANDO,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,2
AGUILAR PLACIDO ARMANDO,FARFAN APONTE RICHARD WILSON,SI,2
AGUILAR PLACIDO ARMANDO,RIVERA LOPEZ JOSE GABRIEL,SI,2
AGUILAR PLACIDO ARMANDO,RIVERO DOGUER ANGEL ARMANDO,SI,2
AGUILAR PLACIDO ARMANDO,REINOSO LESCANO MARIA ELIZABETH,SI,2
AGUILAR PLACIDO ARMANDO,AGUILAR TORRES MANUEL RAMIRO,SI,2
AGUILAR PLACIDO ARMANDO,ARIAS FERNANDEZ VERONICA ELIZABETH,SI,2
AGUILAR PLACIDO ARMANDO,RODRIGUEZ DELGADO MARIA VERONICA,SI,2
AGUILAR PLACIDO ARMANDO,BUSTOS CHILIQUINGA ARCADIO,SI,2
AGUILAR PLACIDO ARMANDO,MATIAS APOLINARIO RITA AZUCENA,SI,2
AGUILAR PLACIDO ARMANDO,YANDUN POZO CASTULO RENE,SI,2
AGUILAR PLACIDO ARMANDO,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,2
AGUILAR PLACIDO ARMANDO,MOYA DUQUE HERMAN ANIBAL,SI,2
AGUILAR PLACIDO ARMANDO,ALEMAN MARMOL MONICA ROCIO,SI,2
AGUILAR PLACIDO ARMANDO,DAHIK ASTUDILLO REYTA GIOMAR,SI,2
AGUILAR PLACIDO ARMANDO,DIAZ COKA MARIA GABRIELA,SI,2
AGUILAR PLACIDO ARMANDO,FIERRO OVIEDO PACO,SI,2
AGUILAR PLACIDO ARMANDO,GUALAN JAPA MILTON RODRIGO,SI,2
AGUILAR PLACIDO ARMANDO,ORELLANA MARQUINEZ MAGALI MARGOT,SI,2
AGUILAR PLACIDO ARMANDO,UMAJINGA GUAMAN CESAR,SI,2
AGUILAR PLACIDO ARMANDO,TIBAN GUALA LOURDES LICENIA,SI,2
AGUILAR PLACIDO ARMANDO,TERAN SARZOSA SEGUNDO FAUSTO,SI,2
AGUILAR PLACIDO ARMANDO,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI,2
AGUILAR PLACIDO ARMANDO,MEJIA PLUAS NILDA CECIBEL,SI,2
AGUILAR PLACIDO ARMANDO,VASCONEZ ARTEAGA ANNY MARLLELY,SI,2
AGUILAR PLACIDO ARMANDO,VELA CAIZAPANTA ANGEL RAMIRO,SI,2
AGUILAR PLACIDO ARMANDO,GUTIERREZ BORBUA FAUSTO GILMAR,SI,2
AGUILAR PLACIDO ARMANDO,AUQUILLA ORTEGA RAUL VICENTE,SI,2
