A1,A2,voto,valor
TOALOMBO CHIMBORAZO JOSE SEGUNDO,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,LOYOLA VASQUEZ RUTH ELIZABETH,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,VELA CHERONI MARIA SOLEDAD,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,HERMOSA ACOSTA MONICA ANABEL,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,VERDUGA CEDEÑO MARY,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,VILEMA FREIRE ANGEL RAMIRO,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,POSSO SALGADO LUIS ANTONIO,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,ALEJANDRO MEDINA CRISTINA SORAYA,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,VINTIMILLA JARRIN DIEGO ARMANDO,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,VITERI GUALINGA CARLOS ELOY,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,ZAPATA MANTILLA JOSE LEONIDAS,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,URIBE LOPEZ FANNY ESTHER,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,CUCALON CAMACHO HENRY EDUARDO,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,REYES HIDALGO CRISTINA EUGENIA,SI,1
TOALOMBO CHIMBORAZO JOSE SEGUNDO,VITERI JIMENEZ CYNTHIA,SI,1
CARRION MARIA JOSE,CAJAS LARA SUSANA VALERIA,SI,1
CARRION MARIA JOSE,BRAVO RAMIREZ MARIA LORENA,SI,1
CARRION MARIA JOSE,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,3
CARRION MARIA JOSE,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
CARRION MARIA JOSE,CHICA AREVALO VINICIO VETHOWEN,SI,3
CARRION MARIA JOSE,CORDOVA ENCALADA EDGAR EDUARDO,SI,3
CARRION MARIA JOSE,MACIAS GARCIA PEDRO ROBERTO GEOVANNY,SI,1
CARRION MARIA JOSE,DE LA CRUZ BERNARDO HERMAN ULISES,SI,1
CARRION MARIA JOSE,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,3
CARRION MARIA JOSE,PIÑAN CAJAS MARIA ALEGRIA,SI,1
CARRION MARIA JOSE,PALACIOS CESAR,SI,1
CARRION MARIA JOSE,FALCONI LOQUI EVELYN PAMELA,SI,1
CARRION MARIA JOSE,GAGLIARDO LOOR GASTON,SI,3
CARRION MARIA JOSE,GALVAN GRACIA MARIA ESPERANZA,SI,1
CARRION MARIA JOSE,GARZON RECAURTE WILLIAM ANTONIO,SI,1
CARRION MARIA JOSE,GODOY ANDRADE GINA JAKELINE,SI,3
CARRION MARIA JOSE,GUAMAN CASTRO ALEX FRANCISCO,SI,3
CARRION MARIA JOSE,GUAMANGATE ANTE LUIS GILBERTO,SI,3
CARRION MARIA JOSE,GUDIÑO MENA ZOBEIDA GUISELA,SI,3
CARRION MARIA JOSE,GUEVARA VILLACRES VERONICA MARGARITA,SI,1
CARRION MARIA JOSE,GUZMAN OCHOA LILIANA MAURA,SI,1
CARRION MARIA JOSE,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,3
CARRION MARIA JOSE,ALMAN COROZO MARIA DEL CARMEN,SI,1
CARRION MARIA JOSE,JEREZ PILLA BETTY MARICELA,SI,3
CARRION MARIA JOSE,SILVA MALDONADO SOFIA IRENE,SI,1
CARRION MARIA JOSE,ORTIZ GASPAR ESTHER FLAVIA,SI,3
CARRION MARIA JOSE,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
CARRION MARIA JOSE,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
CARRION MARIA JOSE,LEDESMA ZAMORA OSCAR ALFONSO,SI,3
CARRION MARIA JOSE,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
CARRION MARIA JOSE,MELO GARZON ESTEBAN ANDRES,SI,1
CARRION MARIA JOSE,MOROCHO VELAÑA NANCY BEATRIZ,SI,1
CARRION MARIA JOSE,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,3
CARRION MARIA JOSE,OCLES PADILLA ALEXANDRA,SI,3
CARRION MARIA JOSE,CAZA TIPANTA HUGO RENE,SI,3
CARRION MARIA JOSE,PADRON SAETEROS GLADYS PAULINA,SI,1
CARRION MARIA JOSE,PATIÑO AROCA RAUL LEONARDO,SI,1
CARRION MARIA JOSE,PEÑA CARRASCO DIANA LUCIA,SI,3
CARRION MARIA JOSE,PEÑA PACHECO XIMENA DEL ROCIO,SI,3
CARRION MARIA JOSE,QUINCHIGUANGO GISELA,SI,1
CARRION MARIA JOSE,PONCE LEON XIMENA MERCEDES,SI,3
CARRION MARIA JOSE,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,3
CARRION MARIA JOSE,FARFAN APONTE RICHARD WILSON,SI,3
CARRION MARIA JOSE,RIVERA LOPEZ JOSE GABRIEL,SI,3
CARRION MARIA JOSE,RIVERO DOGUER ANGEL ARMANDO,SI,3
CARRION MARIA JOSE,ROBLES ANDRADE DENISSE PRISCILA,SI,1
CARRION MARIA JOSE,SANCHEZ MIÑO ALEXIS REYNALDO,SI,1
CARRION MARIA JOSE,AGUILAR TORRES MANUEL RAMIRO,SI,3
CARRION MARIA JOSE,RODRIGUEZ DELGADO MARIA VERONICA,SI,3
CARRION MARIA JOSE,SAENZ DE VITERI LAUTARO ENRIQUE,SI,1
CARRION MARIA JOSE,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
CARRION MARIA JOSE,HURTADO BRAVO WASHINGTON OMAR,SI,1
CARRION MARIA JOSE,CANALES PROAÑO ELVIRA MARCHIE,SI,1
CARRION MARIA JOSE,YANDUN POZO CASTULO RENE,SI,3
CARRION MARIA JOSE,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,3
CARRION MARIA JOSE,ALEMAN MARMOL MONICA ROCIO,SI,3
CARRION MARIA JOSE,LEDESMA ZAMORA DARWIN GERMAN,SI,1
CARRION MARIA JOSE,YANZA MANUEL,SI,1
CARRION MARIA JOSE,UMAGINGA GUAMAN CESAR,SI,1
CARRION MARIA JOSE,CAJAS ARCOS PAOLA DE LOS ANGELES,SI,1
CARRION MARIA JOSE,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI,3
CARRION MARIA JOSE,MEJIA PLUAS NILDA CECIBEL,SI,3
CARRION MARIA JOSE,VASCONEZ ARTEAGA ANNY MARLLELY,SI,3
CARRION MARIA JOSE,VELA CAIZAPANTA ANGEL RAMIRO,SI,3
CARRION MARIA JOSE,LOYOLA VASQUEZ RUTH ELIZABETH,SI,1
CARRION MARIA JOSE,VELA CHERONI MARIA SOLEDAD,SI,3
CARRION MARIA JOSE,HERMOSA ACOSTA MONICA ANABEL,SI,1
CARRION MARIA JOSE,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,3
CARRION MARIA JOSE,VERDUGA CEDEÑO MARY,SI,3
CARRION MARIA JOSE,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,3
CARRION MARIA JOSE,VILEMA FREIRE ANGEL RAMIRO,SI,1
CARRION MARIA JOSE,POSSO SALGADO LUIS ANTONIO,SI,3
CARRION MARIA JOSE,ALEJANDRO MEDINA CRISTINA SORAYA,SI,1
CARRION MARIA JOSE,VINTIMILLA JARRIN DIEGO ARMANDO,SI,3
CARRION MARIA JOSE,VITERI GUALINGA CARLOS ELOY,SI,3
CARRION MARIA JOSE,ZAMBRANO ARTEAGA JOSE RICARDO,SI,2
CARRION MARIA JOSE,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,3
CARRION MARIA JOSE,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,3
CARRION MARIA JOSE,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,3
CARRION MARIA JOSE,ZAPATA MANTILLA JOSE LEONIDAS,SI,3
CARRION MARIA JOSE,URIBE LOPEZ FANNY ESTHER,SI,3
CARRION MARIA JOSE,CUCALON CAMACHO HENRY EDUARDO,SI,1
CARRION MARIA JOSE,REYES HIDALGO CRISTINA EUGENIA,SI,3
CARRION MARIA JOSE,VITERI JIMENEZ CYNTHIA,SI,3
CAJAS LARA SUSANA VALERIA,BRAVO RAMIREZ MARIA LORENA,SI,1
CAJAS LARA SUSANA VALERIA,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,1
CAJAS LARA SUSANA VALERIA,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
CAJAS LARA SUSANA VALERIA,CHICA AREVALO VINICIO VETHOWEN,SI,1
CAJAS LARA SUSANA VALERIA,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
CAJAS LARA SUSANA VALERIA,MACIAS GARCIA PEDRO ROBERTO GEOVANNY,SI,1
CAJAS LARA SUSANA VALERIA,DE LA CRUZ BERNARDO HERMAN ULISES,SI,1
CAJAS LARA SUSANA VALERIA,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
CAJAS LARA SUSANA VALERIA,PIÑAN CAJAS MARIA ALEGRIA,SI,1
CAJAS LARA SUSANA VALERIA,PALACIOS CESAR,SI,1
CAJAS LARA SUSANA VALERIA,FALCONI LOQUI EVELYN PAMELA,SI,1
CAJAS LARA SUSANA VALERIA,GAGLIARDO LOOR GASTON,SI,1
CAJAS LARA SUSANA VALERIA,GALVAN GRACIA MARIA ESPERANZA,SI,1
CAJAS LARA SUSANA VALERIA,GARZON RECAURTE WILLIAM ANTONIO,SI,1
CAJAS LARA SUSANA VALERIA,GODOY ANDRADE GINA JAKELINE,SI,1
CAJAS LARA SUSANA VALERIA,GUAMAN CASTRO ALEX FRANCISCO,SI,1
CAJAS LARA SUSANA VALERIA,GUAMANGATE ANTE LUIS GILBERTO,SI,1
CAJAS LARA SUSANA VALERIA,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
CAJAS LARA SUSANA VALERIA,GUEVARA VILLACRES VERONICA MARGARITA,SI,1
CAJAS LARA SUSANA VALERIA,GUZMAN OCHOA LILIANA MAURA,SI,1
CAJAS LARA SUSANA VALERIA,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
CAJAS LARA SUSANA VALERIA,ALMAN COROZO MARIA DEL CARMEN,SI,1
CAJAS LARA SUSANA VALERIA,JEREZ PILLA BETTY MARICELA,SI,1
CAJAS LARA SUSANA VALERIA,SILVA MALDONADO SOFIA IRENE,SI,1
CAJAS LARA SUSANA VALERIA,ORTIZ GASPAR ESTHER FLAVIA,SI,1
CAJAS LARA SUSANA VALERIA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
CAJAS LARA SUSANA VALERIA,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
CAJAS LARA SUSANA VALERIA,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
CAJAS LARA SUSANA VALERIA,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
CAJAS LARA SUSANA VALERIA,MELO GARZON ESTEBAN ANDRES,SI,1
CAJAS LARA SUSANA VALERIA,MOROCHO VELAÑA NANCY BEATRIZ,SI,1
CAJAS LARA SUSANA VALERIA,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
CAJAS LARA SUSANA VALERIA,OCLES PADILLA ALEXANDRA,SI,1
CAJAS LARA SUSANA VALERIA,CAZA TIPANTA HUGO RENE,SI,1
CAJAS LARA SUSANA VALERIA,PADRON SAETEROS GLADYS PAULINA,SI,1
CAJAS LARA SUSANA VALERIA,PATIÑO AROCA RAUL LEONARDO,SI,1
CAJAS LARA SUSANA VALERIA,PEÑA CARRASCO DIANA LUCIA,SI,1
CAJAS LARA SUSANA VALERIA,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
CAJAS LARA SUSANA VALERIA,QUINCHIGUANGO GISELA,SI,1
CAJAS LARA SUSANA VALERIA,PONCE LEON XIMENA MERCEDES,SI,1
CAJAS LARA SUSANA VALERIA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
CAJAS LARA SUSANA VALERIA,FARFAN APONTE RICHARD WILSON,SI,1
CAJAS LARA SUSANA VALERIA,RIVERA LOPEZ JOSE GABRIEL,SI,1
CAJAS LARA SUSANA VALERIA,RIVERO DOGUER ANGEL ARMANDO,SI,1
CAJAS LARA SUSANA VALERIA,ROBLES ANDRADE DENISSE PRISCILA,SI,1
CAJAS LARA SUSANA VALERIA,SANCHEZ MIÑO ALEXIS REYNALDO,SI,1
CAJAS LARA SUSANA VALERIA,AGUILAR TORRES MANUEL RAMIRO,SI,1
CAJAS LARA SUSANA VALERIA,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
CAJAS LARA SUSANA VALERIA,SAENZ DE VITERI LAUTARO ENRIQUE,SI,1
CAJAS LARA SUSANA VALERIA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
CAJAS LARA SUSANA VALERIA,HURTADO BRAVO WASHINGTON OMAR,SI,1
CAJAS LARA SUSANA VALERIA,CANALES PROAÑO ELVIRA MARCHIE,SI,1
CAJAS LARA SUSANA VALERIA,YANDUN POZO CASTULO RENE,SI,1
CAJAS LARA SUSANA VALERIA,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
CAJAS LARA SUSANA VALERIA,ALEMAN MARMOL MONICA ROCIO,SI,1
CAJAS LARA SUSANA VALERIA,LEDESMA ZAMORA DARWIN GERMAN,SI,1
CAJAS LARA SUSANA VALERIA,YANZA MANUEL,SI,1
CAJAS LARA SUSANA VALERIA,UMAGINGA GUAMAN CESAR,SI,1
CAJAS LARA SUSANA VALERIA,CAJAS ARCOS PAOLA DE LOS ANGELES,SI,1
CAJAS LARA SUSANA VALERIA,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI,1
CAJAS LARA SUSANA VALERIA,MEJIA PLUAS NILDA CECIBEL,SI,1
CAJAS LARA SUSANA VALERIA,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
CAJAS LARA SUSANA VALERIA,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
CAJAS LARA SUSANA VALERIA,LOYOLA VASQUEZ RUTH ELIZABETH,SI,1
CAJAS LARA SUSANA VALERIA,VELA CHERONI MARIA SOLEDAD,SI,1
CAJAS LARA SUSANA VALERIA,HERMOSA ACOSTA MONICA ANABEL,SI,1
CAJAS LARA SUSANA VALERIA,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
CAJAS LARA SUSANA VALERIA,VERDUGA CEDEÑO MARY,SI,1
CAJAS LARA SUSANA VALERIA,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,1
CAJAS LARA SUSANA VALERIA,VILEMA FREIRE ANGEL RAMIRO,SI,1
CAJAS LARA SUSANA VALERIA,POSSO SALGADO LUIS ANTONIO,SI,1
CAJAS LARA SUSANA VALERIA,ALEJANDRO MEDINA CRISTINA SORAYA,SI,1
CAJAS LARA SUSANA VALERIA,VINTIMILLA JARRIN DIEGO ARMANDO,SI,1
CAJAS LARA SUSANA VALERIA,VITERI GUALINGA CARLOS ELOY,SI,1
CAJAS LARA SUSANA VALERIA,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
CAJAS LARA SUSANA VALERIA,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
CAJAS LARA SUSANA VALERIA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
CAJAS LARA SUSANA VALERIA,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
CAJAS LARA SUSANA VALERIA,ZAPATA MANTILLA JOSE LEONIDAS,SI,1
CAJAS LARA SUSANA VALERIA,URIBE LOPEZ FANNY ESTHER,SI,1
CAJAS LARA SUSANA VALERIA,CUCALON CAMACHO HENRY EDUARDO,SI,1
CAJAS LARA SUSANA VALERIA,REYES HIDALGO CRISTINA EUGENIA,SI,1
CAJAS LARA SUSANA VALERIA,VITERI JIMENEZ CYNTHIA,SI,1
BRAVO RAMIREZ MARIA LORENA,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,1
BRAVO RAMIREZ MARIA LORENA,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
BRAVO RAMIREZ MARIA LORENA,CHICA AREVALO VINICIO VETHOWEN,SI,1
BRAVO RAMIREZ MARIA LORENA,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
BRAVO RAMIREZ MARIA LORENA,MACIAS GARCIA PEDRO ROBERTO GEOVANNY,SI,1
BRAVO RAMIREZ MARIA LORENA,DE LA CRUZ BERNARDO HERMAN ULISES,SI,1
BRAVO RAMIREZ MARIA LORENA,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
BRAVO RAMIREZ MARIA LORENA,PIÑAN CAJAS MARIA ALEGRIA,SI,1
BRAVO RAMIREZ MARIA LORENA,PALACIOS CESAR,SI,1
BRAVO RAMIREZ MARIA LORENA,FALCONI LOQUI EVELYN PAMELA,SI,1
BRAVO RAMIREZ MARIA LORENA,GAGLIARDO LOOR GASTON,SI,1
BRAVO RAMIREZ MARIA LORENA,GALVAN GRACIA MARIA ESPERANZA,SI,1
BRAVO RAMIREZ MARIA LORENA,GARZON RECAURTE WILLIAM ANTONIO,SI,1
BRAVO RAMIREZ MARIA LORENA,GODOY ANDRADE GINA JAKELINE,SI,1
BRAVO RAMIREZ MARIA LORENA,GUAMAN CASTRO ALEX FRANCISCO,SI,1
BRAVO RAMIREZ MARIA LORENA,GUAMANGATE ANTE LUIS GILBERTO,SI,1
BRAVO RAMIREZ MARIA LORENA,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
BRAVO RAMIREZ MARIA LORENA,GUEVARA VILLACRES VERONICA MARGARITA,SI,1
BRAVO RAMIREZ MARIA LORENA,GUZMAN OCHOA LILIANA MAURA,SI,1
BRAVO RAMIREZ MARIA LORENA,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
BRAVO RAMIREZ MARIA LORENA,ALMAN COROZO MARIA DEL CARMEN,SI,1
BRAVO RAMIREZ MARIA LORENA,JEREZ PILLA BETTY MARICELA,SI,1
BRAVO RAMIREZ MARIA LORENA,SILVA MALDONADO SOFIA IRENE,SI,1
BRAVO RAMIREZ MARIA LORENA,ORTIZ GASPAR ESTHER FLAVIA,SI,1
BRAVO RAMIREZ MARIA LORENA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
BRAVO RAMIREZ MARIA LORENA,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
BRAVO RAMIREZ MARIA LORENA,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
BRAVO RAMIREZ MARIA LORENA,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
BRAVO RAMIREZ MARIA LORENA,MELO GARZON ESTEBAN ANDRES,SI,1
BRAVO RAMIREZ MARIA LORENA,MOROCHO VELAÑA NANCY BEATRIZ,SI,1
BRAVO RAMIREZ MARIA LORENA,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
BRAVO RAMIREZ MARIA LORENA,OCLES PADILLA ALEXANDRA,SI,1
BRAVO RAMIREZ MARIA LORENA,CAZA TIPANTA HUGO RENE,SI,1
BRAVO RAMIREZ MARIA LORENA,PADRON SAETEROS GLADYS PAULINA,SI,1
BRAVO RAMIREZ MARIA LORENA,PATIÑO AROCA RAUL LEONARDO,SI,1
BRAVO RAMIREZ MARIA LORENA,PEÑA CARRASCO DIANA LUCIA,SI,1
BRAVO RAMIREZ MARIA LORENA,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
BRAVO RAMIREZ MARIA LORENA,QUINCHIGUANGO GISELA,SI,1
BRAVO RAMIREZ MARIA LORENA,PONCE LEON XIMENA MERCEDES,SI,1
BRAVO RAMIREZ MARIA LORENA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
BRAVO RAMIREZ MARIA LORENA,FARFAN APONTE RICHARD WILSON,SI,1
BRAVO RAMIREZ MARIA LORENA,RIVERA LOPEZ JOSE GABRIEL,SI,1
BRAVO RAMIREZ MARIA LORENA,RIVERO DOGUER ANGEL ARMANDO,SI,1
BRAVO RAMIREZ MARIA LORENA,ROBLES ANDRADE DENISSE PRISCILA,SI,1
BRAVO RAMIREZ MARIA LORENA,SANCHEZ MIÑO ALEXIS REYNALDO,SI,1
BRAVO RAMIREZ MARIA LORENA,AGUILAR TORRES MANUEL RAMIRO,SI,1
BRAVO RAMIREZ MARIA LORENA,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
BRAVO RAMIREZ MARIA LORENA,SAENZ DE VITERI LAUTARO ENRIQUE,SI,1
BRAVO RAMIREZ MARIA LORENA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
BRAVO RAMIREZ MARIA LORENA,HURTADO BRAVO WASHINGTON OMAR,SI,1
BRAVO RAMIREZ MARIA LORENA,CANALES PROAÑO ELVIRA MARCHIE,SI,1
BRAVO RAMIREZ MARIA LORENA,YANDUN POZO CASTULO RENE,SI,1
BRAVO RAMIREZ MARIA LORENA,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
BRAVO RAMIREZ MARIA LORENA,ALEMAN MARMOL MONICA ROCIO,SI,1
BRAVO RAMIREZ MARIA LORENA,LEDESMA ZAMORA DARWIN GERMAN,SI,1
BRAVO RAMIREZ MARIA LORENA,YANZA MANUEL,SI,1
BRAVO RAMIREZ MARIA LORENA,UMAGINGA GUAMAN CESAR,SI,1
BRAVO RAMIREZ MARIA LORENA,CAJAS ARCOS PAOLA DE LOS ANGELES,SI,1
BRAVO RAMIREZ MARIA LORENA,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI,1
BRAVO RAMIREZ MARIA LORENA,MEJIA PLUAS NILDA CECIBEL,SI,1
BRAVO RAMIREZ MARIA LORENA,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
BRAVO RAMIREZ MARIA LORENA,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
BRAVO RAMIREZ MARIA LORENA,LOYOLA VASQUEZ RUTH ELIZABETH,SI,1
BRAVO RAMIREZ MARIA LORENA,VELA CHERONI MARIA SOLEDAD,SI,1
BRAVO RAMIREZ MARIA LORENA,HERMOSA ACOSTA MONICA ANABEL,SI,1
BRAVO RAMIREZ MARIA LORENA,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
BRAVO RAMIREZ MARIA LORENA,VERDUGA CEDEÑO MARY,SI,1
BRAVO RAMIREZ MARIA LORENA,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,1
BRAVO RAMIREZ MARIA LORENA,VILEMA FREIRE ANGEL RAMIRO,SI,1
BRAVO RAMIREZ MARIA LORENA,POSSO SALGADO LUIS ANTONIO,SI,1
BRAVO RAMIREZ MARIA LORENA,ALEJANDRO MEDINA CRISTINA SORAYA,SI,1
BRAVO RAMIREZ MARIA LORENA,VINTIMILLA JARRIN DIEGO ARMANDO,SI,1
BRAVO RAMIREZ MARIA LORENA,VITERI GUALINGA CARLOS ELOY,SI,1
BRAVO RAMIREZ MARIA LORENA,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
BRAVO RAMIREZ MARIA LORENA,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
BRAVO RAMIREZ MARIA LORENA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
BRAVO RAMIREZ MARIA LORENA,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
BRAVO RAMIREZ MARIA LORENA,ZAPATA MANTILLA JOSE LEONIDAS,SI,1
BRAVO RAMIREZ MARIA LORENA,URIBE LOPEZ FANNY ESTHER,SI,1
BRAVO RAMIREZ MARIA LORENA,CUCALON CAMACHO HENRY EDUARDO,SI,1
BRAVO RAMIREZ MARIA LORENA,REYES HIDALGO CRISTINA EUGENIA,SI,1
BRAVO RAMIREZ MARIA LORENA,VITERI JIMENEZ CYNTHIA,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,CHICA AREVALO VINICIO VETHOWEN,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,CORDOVA ENCALADA EDGAR EDUARDO,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,MACIAS GARCIA PEDRO ROBERTO GEOVANNY,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,DE LA CRUZ BERNARDO HERMAN ULISES,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,PIÑAN CAJAS MARIA ALEGRIA,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,PALACIOS CESAR,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,FALCONI LOQUI EVELYN PAMELA,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,GAGLIARDO LOOR GASTON,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,GALVAN GRACIA MARIA ESPERANZA,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,GARZON RECAURTE WILLIAM ANTONIO,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,GODOY ANDRADE GINA JAKELINE,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,GUAMAN CASTRO ALEX FRANCISCO,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,GUAMANGATE ANTE LUIS GILBERTO,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,GUDIÑO MENA ZOBEIDA GUISELA,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,GUEVARA VILLACRES VERONICA MARGARITA,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,GUZMAN OCHOA LILIANA MAURA,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,ALMAN COROZO MARIA DEL CARMEN,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,JEREZ PILLA BETTY MARICELA,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,SILVA MALDONADO SOFIA IRENE,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,ORTIZ GASPAR ESTHER FLAVIA,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,LEDESMA ZAMORA OSCAR ALFONSO,SI,3
CAYAMBE TIPAN FAUSTO HERIBERTO,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
CAYAMBE TIPAN FAUSTO HERIBERTO,MELO GARZON ESTEBAN ANDRES,SI,1
