A1,A2,voto,valor
GUAMAN MAYANCELA MARIA MERCEDES,RIVERA LOPEZ JOSE GABRIEL,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,MEDINA MERA VICTOR CLEMENTE,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,VELASTEGUI RAMOS LEONARDO DARIO,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,ARIAS FERNANDEZ VERONICA ELIZABETH,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,VACA COJITAMBO ELENA ANA DEL ROCIO,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,MOYA DUQUE HERMAN ANIBAL,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,SERRANO REYES NELSON ALCIDES,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,SOLANO MORENO ALEX FABIAN,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,CAJAS ARCOS PAOLA DE LOS ANGELES,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,MEJIA PLUAS NILDA CECIBEL,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,INTRIAGO MACIAS CARMEN ELENA,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,VELA CHERONI MARIA SOLEDAD,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,ARGUELLO TROYA BLANCA AZUCENA,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,CHAMORRO HIDALGO YOLANDA JOSEFINA,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,VELEZ MARLENE MARGARITA,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,OCHOA MORANTE MANUEL ALFREDO,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,PONCE RUBIO ELVIA AZUCENA,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,VITERI GUALINGA CARLOS ELOY,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,SERRANO SEGURA GRACE MARISOL,SI,1
GUAMAN MAYANCELA MARIA MERCEDES,URIBE LOPEZ FANNY ESTHER,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,LANDAZURI OLMEDO LUDIS CLAUDINA,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,MACHUCA MOSCOSO LINDA MARICELA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,AGUIRRE HIDALGO DORA ANDELA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,ALBAN TORRES MARIANA DEL ROCIO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,TORRES CEDEÑO KERLLY ANABEL,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,ANDINO REINOSO MAURO EDMUNDO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,MARQUEZ LOPEZ JOSE LENIN,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,BERGMANN REYNA CARLOS ALBERTO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,BARRIGA ROCIO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,BUSTAMANTE PONCE FERNANDO XAVIER,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,CALLE ANDRADE MARIA AUGUSTA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CARRION MARIA JOSE,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,CAJAS LARA SUSANA VALERIA,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,CASSINELLI CALI JUAN CARLOS,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,SALAZAR PAUCAR MARGOD ELISAVED,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,DELGADO GUTIERREZ ALEXANDRA ISABEL,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,CORDOVA ENCALADA EDGAR EDUARDO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,DE LA CRUZ BERNARDO HERMAN ULISES,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,DELGADO CHALA AGUSTIN JAVIER,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,LARREA VITERI LIDICE VANESSA,SI,2
ACERO LANCHIMBA ESTHELA LILIANA,GARZON RICAURTE WILLIAM ANTONIO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,SANCHEZ PERALTA EDUARDO JOSE,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,GRANDA NIXON ARLIG,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,GUAMANGATE ANTE LUIS GILBERTO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,GUEVARA VILLACRES VERONICA MARGARITA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,RODAS MARCA CARLOS EDUARDO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,ISSA WAGNER NICOLAS JOSE,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,CARRILLO CRESPO HUGO FERNANDO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,JUEZ JUEZ OMAR JUSEPH,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,BAZURTO ROLDAN NANCIS CELESTE,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,REYES MACHUCA EFREN RODRIGO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,SALAZAR MARTINEZ KARINA MARITZA,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,MORENO CHIRIBOGA AMPARO DIANA,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,TOBAR NUÑEZ RAUL IGNACIO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,ALVARADO CARRION ROSANA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,OCLES PADILLA ALEXANDRA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,PABON CARANQUI PAOLA VERENICE,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,PADRON SAETEROS GLADYS PAULINA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,PEÑA CARRASCO DIANA LUCIA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,CAMPOVERDE CALVA SEGUNDO MODESTO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,RIVERA LOPEZ JOSE GABRIEL,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,MEDINA MERA VICTOR CLEMENTE,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,VELASTEGUI RAMOS LEONARDO DARIO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,ARIAS FERNANDEZ VERONICA ELIZABETH,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,RODRIGUEZ DELGADO MARIA VERONICA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,VACA COJITAMBO ELENA ANA DEL ROCIO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,MOYA DUQUE HERMAN ANIBAL,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,SERRANO REYES NELSON ALCIDES,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,SOLANO MORENO ALEX FABIAN,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,CAJAS ARCOS PAOLA DE LOS ANGELES,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,MEJIA PLUAS NILDA CECIBEL,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,INTRIAGO MACIAS CARMEN ELENA,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,VELA CHERONI MARIA SOLEDAD,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,ARGUELLO TROYA BLANCA AZUCENA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,CHAMORRO HIDALGO YOLANDA JOSEFINA,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,VELEZ MARLENE MARGARITA,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,OCHOA MORANTE MANUEL ALFREDO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,PONCE RUBIO ELVIA AZUCENA,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,VITERI GUALINGA CARLOS ELOY,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,ZAMBRANO ARTEAGA JOSE RICARDO,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,6
ACERO LANCHIMBA ESTHELA LILIANA,SERRANO SEGURA GRACE MARISOL,SI,1
ACERO LANCHIMBA ESTHELA LILIANA,URIBE LOPEZ FANNY ESTHER,SI,6
LANDAZURI OLMEDO LUDIS CLAUDINA,MACHUCA MOSCOSO LINDA MARICELA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,AGUIRRE HIDALGO DORA ANDELA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,ALBAN TORRES MARIANA DEL ROCIO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,TORRES CEDEÑO KERLLY ANABEL,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,ANDINO REINOSO MAURO EDMUNDO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,MARQUEZ LOPEZ JOSE LENIN,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,BERGMANN REYNA CARLOS ALBERTO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,BARRIGA ROCIO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,BUSTAMANTE PONCE FERNANDO XAVIER,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CALLE ANDRADE MARIA AUGUSTA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CARRION MARIA JOSE,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CAJAS LARA SUSANA VALERIA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CASSINELLI CALI JUAN CARLOS,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,SALAZAR PAUCAR MARGOD ELISAVED,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,DELGADO GUTIERREZ ALEXANDRA ISABEL,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,DE LA CRUZ BERNARDO HERMAN ULISES,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,DELGADO CHALA AGUSTIN JAVIER,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,LARREA VITERI LIDICE VANESSA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,GARZON RICAURTE WILLIAM ANTONIO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,SANCHEZ PERALTA EDUARDO JOSE,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,GRANDA NIXON ARLIG,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,GUAMANGATE ANTE LUIS GILBERTO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,GUEVARA VILLACRES VERONICA MARGARITA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,RODAS MARCA CARLOS EDUARDO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,ISSA WAGNER NICOLAS JOSE,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CARRILLO CRESPO HUGO FERNANDO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,JUEZ JUEZ OMAR JUSEPH,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,BAZURTO ROLDAN NANCIS CELESTE,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,REYES MACHUCA EFREN RODRIGO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,SALAZAR MARTINEZ KARINA MARITZA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,MORENO CHIRIBOGA AMPARO DIANA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,TOBAR NUÑEZ RAUL IGNACIO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,ALVARADO CARRION ROSANA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,OCLES PADILLA ALEXANDRA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,PABON CARANQUI PAOLA VERENICE,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,PADRON SAETEROS GLADYS PAULINA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,PEÑA CARRASCO DIANA LUCIA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CAMPOVERDE CALVA SEGUNDO MODESTO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,RIVERA LOPEZ JOSE GABRIEL,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,MEDINA MERA VICTOR CLEMENTE,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,VELASTEGUI RAMOS LEONARDO DARIO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,ARIAS FERNANDEZ VERONICA ELIZABETH,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,VACA COJITAMBO ELENA ANA DEL ROCIO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,MOYA DUQUE HERMAN ANIBAL,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,SERRANO REYES NELSON ALCIDES,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,SOLANO MORENO ALEX FABIAN,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CAJAS ARCOS PAOLA DE LOS ANGELES,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,MEJIA PLUAS NILDA CECIBEL,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,INTRIAGO MACIAS CARMEN ELENA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,VELA CHERONI MARIA SOLEDAD,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,ARGUELLO TROYA BLANCA AZUCENA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,CHAMORRO HIDALGO YOLANDA JOSEFINA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,VELEZ MARLENE MARGARITA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,OCHOA MORANTE MANUEL ALFREDO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,PONCE RUBIO ELVIA AZUCENA,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,VITERI GUALINGA CARLOS ELOY,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,SERRANO SEGURA GRACE MARISOL,SI,1
LANDAZURI OLMEDO LUDIS CLAUDINA,URIBE LOPEZ FANNY ESTHER,SI,1
MACHUCA MOSCOSO LINDA MARICELA,AGUIRRE HIDALGO DORA ANDELA,SI,1
MACHUCA MOSCOSO LINDA MARICELA,ALBAN TORRES MARIANA DEL ROCIO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,TORRES CEDEÑO KERLLY ANABEL,SI,1
MACHUCA MOSCOSO LINDA MARICELA,ANDINO REINOSO MAURO EDMUNDO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,MARQUEZ LOPEZ JOSE LENIN,SI,1
MACHUCA MOSCOSO LINDA MARICELA,BERGMANN REYNA CARLOS ALBERTO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,BARRIGA ROCIO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
MACHUCA MOSCOSO LINDA MARICELA,BUSTAMANTE PONCE FERNANDO XAVIER,SI,1
MACHUCA MOSCOSO LINDA MARICELA,CALLE ANDRADE MARIA AUGUSTA,SI,1
MACHUCA MOSCOSO LINDA MARICELA,CARRION MARIA JOSE,SI,1
MACHUCA MOSCOSO LINDA MARICELA,CAJAS LARA SUSANA VALERIA,SI,1
MACHUCA MOSCOSO LINDA MARICELA,CASSINELLI CALI JUAN CARLOS,SI,1
MACHUCA MOSCOSO LINDA MARICELA,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
MACHUCA MOSCOSO LINDA MARICELA,SALAZAR PAUCAR MARGOD ELISAVED,SI,1
MACHUCA MOSCOSO LINDA MARICELA,DELGADO GUTIERREZ ALEXANDRA ISABEL,SI,1
MACHUCA MOSCOSO LINDA MARICELA,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,DE LA CRUZ BERNARDO HERMAN ULISES,SI,1
MACHUCA MOSCOSO LINDA MARICELA,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
MACHUCA MOSCOSO LINDA MARICELA,DELGADO CHALA AGUSTIN JAVIER,SI,1
MACHUCA MOSCOSO LINDA MARICELA,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI,1
MACHUCA MOSCOSO LINDA MARICELA,LARREA VITERI LIDICE VANESSA,SI,1
MACHUCA MOSCOSO LINDA MARICELA,GARZON RICAURTE WILLIAM ANTONIO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,SANCHEZ PERALTA EDUARDO JOSE,SI,1
MACHUCA MOSCOSO LINDA MARICELA,GRANDA NIXON ARLIG,SI,1
MACHUCA MOSCOSO LINDA MARICELA,GUAMANGATE ANTE LUIS GILBERTO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,GUEVARA VILLACRES VERONICA MARGARITA,SI,1
MACHUCA MOSCOSO LINDA MARICELA,RODAS MARCA CARLOS EDUARDO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
MACHUCA MOSCOSO LINDA MARICELA,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
MACHUCA MOSCOSO LINDA MARICELA,ISSA WAGNER NICOLAS JOSE,SI,1
